NAME	Basal-NK-cell	NA-NK-cell	Basal-CD8-T-cell	NA-CD8-T-cell	Basal-CD4-T-cell	NA-CD4-T-cell	Basal-Mp1	NA-Mp1	Basal-Mp2	NA-Mp2	Basal-Mp3	NA-Mp3	Basal-Mp4	NA-Mp4	Basal-Mp5	NA-Mp5	Basal-NonInf-Mp	NA-NonInf-Mp	NA-Hep1	NA-Hep2	NA-Hep3	NA-Hep4	NA-Hep5	NA-LSEC1	NA-LSEC2	NA-Plasma	Basal-B-cell	NA-B-cell	NA-Chol
CLN3	123.456701648974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	84.637862104026
CLN5	1	1	1	1	66.0655379206435	1	64.0859809641973	1	75.2264482864782	1	66.425257618107	1	45.1768510783144	1	81.5684192158504	1	50.5104888895823	1	1	1	1	1	1	1	1	1	1	1	1
CLN8	1	1	1	1	1	1	94.2380511731673	1	137.043952864031	134.98262003851	70.3768440563322	121.201771070689	175.010645979402	193.76487571959	132.307936653043	1	167.755418441734	90.8212395601619	1	1	1	1	1	1	1	1	1	1	1
CLSPN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	114.691853534885	1	1	1
CLUAP1	1	1	1	1	99.9740471452765	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CLUH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	151.592902092985	156.074660930144	308.070108881103	1	97.5874173556134	1	1	1	1	1	1
CLYBL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	146.829124279742	114.353335272393	1	1	144.288556743877	1	1	1	1	1	1
CMBL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	319.638154262224	213.075227294236	182.713667428581	1	266.080144449423	1	1	1	1	1	92.0652959494825
CMC1	515.021872779716	1851.58259841383	271.519032043922	996.874404178961	1	177.137387170781	48.051424356124	1	50.8036073714804	1	43.9421099352712	1	53.9744791658845	1	39.050247883979	1	42.9943547506464	115.175892098038	158.267290537294	98.8033140067823	1	145.138246981682	145.141604328432	122.114720952278	1	1	1	1	95.2448411989668
CMKLR1	1	1	1	1	1	1	73.0761049571046	1	57.9515915387172	244.308944702084	83.1074855613812	1	66.1362244023402	281.536531313352	70.4217152399407	1	110.601912093095	271.83099214178	1	1	1	1	1	1	1	1	1	1	1
CMSS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	97.8131128649932	93.6535179904432	1	1	132.662343314834	1	1	165.329886698898	1	1	106.133053426361
CNN3	1	1	1	1	1	1	1	1	1	170.216959125237	1	1	1	1	1	1	1	1	239.493044195689	200.887608366494	255.513162566016	202.009869270442	210.508339040775	388.954973652942	846.128324124154	1	1	1	412.391486124547
CNPPD1	1	1	1	1	1	1	1	1	1	1	29.2015766642148	79.5985007892587	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.8264044228795
CNRIP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	105.412678783583	1	1	1	1	1	1	1	1	1	1	1
CNTLN	1	1	1	1	1	1	1	1	1	1	42.8399630579269	1	1	1	1	1	1	105.395828223242	62.5062038716922	1	1	1	64.551645857531	1	1	1	1	1	1
CNTNAP3B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	150.420802646874	242.828720680083	1	1	1	1
CNTRL	1	1	87.2788179005166	1	105.522309731384	1	66.8084534769059	1	83.739546378881	69.3077822040599	66.1722314069748	1	45.5027755957109	1	68.5164131294789	1	48.5370495007249	1	1	1	1	1	1	1	1	1	140.940034773303	1	1
COA1	166.816008760237	118.731030202676	78.0295258342062	167.718876416811	85.9371867071398	128.573854863041	1	1	1	1	1	101.934144135326	1	1	1	1	1	1	1	1	1	1	1	1	1	151.704528483906	72.3573512117415	1	73.2428553177084
COA5	1	1	1	1	70.8378437318222	1	1	1	1	245.105198420644	35.0645458485864	1	39.9799305650223	1	1	1	1	1	92.5893846377622	97.3012169726214	1	1	99.0169643248096	91.8160241988126	1	1	1	1	96.0263704568399
COBLL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	179.826413127438	162.43468721915	253.78387989435	1	141.481852607752	1	1	105.815192377436	154.795215365703	1	1
COG3	1	1	1	1	1	1	1	1	1	71.9830138768413	1	1	1	124.891421550434	1	1	1	1	102.496303288005	163.887956557966	94.1350243088874	1	117.604297243489	1	1	1	1	1	1
COL18A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	471.085312728541	556.219630041348	905.059834836926	577.167080375387	283.531132378998	126.446224211488	310.91660274585	1	1	1	203.906004010837
COL1A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	428.006272899821
COL1A2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	424.394449452582
COL27A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	125.722390553911	1	1	1	1	1	1	1	133.484314502853
COL3A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	383.776427254396
COL4A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100.904249182426	294.162124757281	1	1	1	195.226781213955
COL4A2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	311.958467783597	1	1	1	260.74835359913
COL4A3BP	107.746805133721	1	1	1	1	1	127.703077421103	1	101.627416025524	1	99.8359429771412	1	267.146468624994	1	152.241843698939	1	201.273245009036	1	1	1	1	1	1	94.4971743764913	201.958469480162	1	1	1	1
COL6A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.0304805840406	1	1	1	233.640737804337
COL6A2	1	1	1	1	1	1	1	1	1	71.9830138768413	1	1	1	1	1	1	1	1	1	1	1	1	1	113.324957881113	281.94879762864	1	1	1	243.878430471825
COL8A1	1	1	1	1	1	1	1	1	1	69.0437063727106	1	1	1	1	1	1	1	1	1	1	1	1	1	279.578714165164	1	1	1	1	1
COLEC11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	191.536308645388
COLEC12	1	1	1	1	1	1	1	1	1	1	1	1	55.1757792079683	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
COMMD8	1	166.869023485883	1	179.799467122807	1	1	62.424604426331	95.5845448410014	69.4727433077004	1	67.0860029078798	129.171954575766	66.0171007312067	1	55.1044816172632	1	76.2466801912192	82.6375303759486	1	1	1	1	1	1	1	1	1	1	1
COMMD9	1	1	1	1	1	1	42.4882842127906	1	42.093705994826	1	40.3472193567997	115.860878987745	62.6377827829016	1	1	129.50807549269	55.1754489895798	125.912082917367	1	1	1	1	1	1	1	1	1	1	1
COMTD1	1	1	1	1	1	86.0366022665665	1	1	1	1	1	1	1	1	1	1	1	1	140.486216402426	116.769955013681	1	1	205.738704777171	1	1	108.18297636283	1	1	77.6840142512242
COPS9	258.817698081263	1	167.135560578224	1	166.364405597276	1	204.346549122974	1	199.739087029721	1	180.645271317378	1	200.878840429647	1	179.646440695958	1	174.687609428699	1	1	1	1	1	1	1	1	1	98.0677724307084	1	1
COQ2	1	1	1	1	1	1	1	1	1	1	1	110.184093853701	1	1	1	1	1	115.288436985058	1	1	1	1	1	1	1	1	1	1	1
COQ7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	297.252360055122	1
COX11	1	1	1	1	59.639832371496	73.6097602392087	1	1	1	1	1	1	1	1	1	1	1	1	67.8605558146915	1	1	1	1	1	1	1	1	1	1
COX19	103.946812440136	1	124.141291646811	1	1	1	53.4536132257825	1	34.3790014065897	71.9830138768413	47.1741763716062	1	1	1	35.0278264727458	1	40.1380085278307	1	1	1	1	1	1	1	1	1	1	1	119.560030230586
COX6A2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	146.966074711202	113.962223524918	1	1	113.065431741854	1	1	1	1	1	1
COX7A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	529.724628040793	481.067255976205	1	1	1	197.315455971883
CP	1	1	1	1	1	266.399262688691	1	1	1	1	1	1	1	133.714693613294	1	1	1	130.39668650023	907.907441544084	937.613662421093	1320.9830032685	2356.39265920656	570.433990495178	90.5729530562532	345.576289849564	442.029157642945	1	1	227.727108978131
CPB2	1	1	1	1	1	255.872972277245	1	1	1	1	1	1	1	1	1	1	1	1	1076.27018997303	1245.81937819824	1284.04457514109	1228.28331016591	1012.20412673411	1	232.311062871791	1	1	1	284.806831803436
CPE	1	1	1	1	1	1	1	1	1	69.0437063727106	1	1	1	1	1	1	1	1	1	1	1	1	1	658.398774251113	1	1	1	1	169.58084722686
CPED1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	133.128755061379	1	1	1	1
CPM	1	1	1	1	1	1	71.4381711585803	131.914766226283	117.620354079374	134.98262003851	111.334834453951	525.344675737773	214.643205574541	950.577530477572	131.729074404843	489.134231485068	184.080924127704	723.500129038994	1	60.7650934871851	1	1	1	1	333.702286405973	1	1	1	234.909770607577
CPN2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	194.281449349611	235.992824480096	253.965990244195	181.367660574089	147.468409143735	1	1	1	1	1	1
CPNE2	1	1	1	1	1	1	1	1	1	1	1	1	41.522995062895	1	1	1	1	86.0656239706006	1	1	1	1	1	136.530279659599	268.613865389077	1	1	1	1
CPNE5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	487.961682797894	1	144.435029287572	1
CPOX	1	1	1	1	1	1	42.8424620692657	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CPS1	1	1	1	1	1	249.013500469709	1	1	1	1	1	1	1	1	1	1	1	1	1305.75493779779	1375.91309538136	1653.57526311299	1651.38802868458	1002.98460977825	1	186.062754140368	1	1	1	1
CPSF2	1	1	1	1	1	1	110.18044556236	1	85.4742198209263	71.9830138768413	95.1940685764327	1	79.3346898924504	1	96.5001709048589	1	89.8685417895589	1	1	1	1	1	1	1	1	1	1	1	1
CPSF3L	1	1	1	1	1	1	1	1	1	1	1	74.1318294052504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CPSF7	1	1	1	1	1	1	44.4952446339403	1	47.8469672392659	1	48.809037210286	1	53.3905624166583	1	70.7879135489676	1	67.6018097392515	1	1	1	1	1	1	1	1	1	1	1	1
CPVL	1	1	1	1	1	1	1	209.457360750795	1	218.467228516225	70.8632457307145	432.89327461333	49.3550492770658	486.522178761513	1	334.263163145406	53.7553608130188	643.786345134988	1	1	1	1	1	1	1	1	1	1	1
CR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	259.603493802279	1	1	1	1	1	1	1	1	1	1	1
CRACR2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	150.926857613657	199.76330515732	1	1	1	1
CRB3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.0110544041343	1	1	1	1	1	110.36789359109
CREB3	1	1	1	1	1	1	1	1	40.4162615337007	1	1	1	34.2040988193303	1	54.4707554912267	1	1	1	1	1	1	1	1	1	1	138.393317062903	1	1	1
CREB3L2	1	1	1	1	1	1	45.9051629433736	1	46.6180514568151	1	56.6491512532946	1	61.7086380687738	1	1	1	88.5564305115183	1	1	1	1	1	1	1	1	161.39769543124	1	1	1
CREB5	1	1	1	1	1	1	40.3503632621411	226.119695976878	1	1	53.5754259967856	1	1	1	1	210.489215084038	1	1	1	1	1	1	1	1	1	1	1	1	1
CREBZF	170.145960721175	1	181.193350503785	1	141.173730272448	1	55.9283050153552	1	47.4938818784525	242.002295645679	53.6256988665053	1	60.2400986828632	1	54.9855909227825	1	50.5511273950902	1	1	1	1	1	1	1	1	1	78.6002903899387	1	1
CRELD2	1	1	1	1	1	181.913888407003	41.1587322443585	1	45.0978974733998	242.002295645679	47.9244989267028	1	1	1	1	1	39.0387178606858	1	59.0341352470897	123.531848806146	1	1	72.391995625428	1	167.858350447145	611.440978656389	1	1	96.9037897732778
CREM	1	1	1	1	1	1	1	1	38.0349308144892	1	1	1	41.0142359181697	279.439704386192	29.3199229061924	274.362288475984	1	120.926458327133	1	1	1	1	67.8472404671066	1	1	1	1	1	1
CRHBP	1	1	1	1	1	1	1	1	1	1	1	1	1	135.400101603003	1	1	1	121.411778814741	1	1	1	1	1	240.347014559272	2288.28467981355	1	1	1	1
CRIM1	1	1	1	1	1	1	66.7437978041053	1	321.105555910483	201.526312870924	106.792032111973	1	154.00329387048	1	323.2714366092	1	93.7852458204197	1	1	1	1	1	1	668.609724180533	298.577946187281	1	1	1	187.809302921558
CRIP1	1	376.854150703723	1	434.93104000184	1	467.364794011981	1	542.108859334998	1	155.798766363368	1	239.46740422282	1	99.4676072902366	1	306.306997569879	1	1	1	1	1	1	1	1	1	248.120906104748	1	372.266416856476	1
CRIP2	1	1	1	1	1	1	1	1	1	317.605097018184	1	1	1	1	1	1	1	1	1	1	1	1	1	754.716892006958	345.839870279108	1	1	1	322.098574444274
CRISPLD2	1	1	1	1	1	1	1	168.312973967137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	128.808549760719
CRLF3	1	1	1	1	64.3090444656521	1	52.9335046784104	1	1	1	37.8737020465689	1	30.7003540616046	1	33.3757157066701	1	37.5952723150222	1	1	1	1	1	1	1	1	1	1	1	1
CRP	1	228.691051664979	1	282.353560935755	1	456.536805465989	1	295.919096952796	1	1	1	162.406561123461	1	1	1	246.197171362428	1	233.405052545032	986.012917338699	1086.47879648891	1605.79720918312	3232.29628060733	461.082411800727	201.359711978957	547.094150179215	429.25906397624	1	448.417090130208	313.271171248533
CRTAM	1	1	1	241.701480402394	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CRTC3	1	1	1	1	1	116.25572105835	71.3320844603649	1	95.3719956876972	1	60.3371411382503	1	67.6505400059453	1	83.1517882259943	1	65.9564104074324	1	1	1	1	1	1	1	1	1	1	1	1
CRY2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.8407900628507	136.309058034055	1	1	1	1	1	1	1	1
CRYAB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	315.189360863634
CRYBG1	1	1	1	1	1	1	111.02953503689	1	57.3754415680798	1	101.952118022299	1	68.9090857251372	1	98.0306878867048	1	86.9867340400137	1	1	1	1	1	1	1	1	1	1	1	1
CRYZ	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	296.134068164751	306.594023375201	298.994947253972	281.982435583048	310.323999482743	1	1	1	1	1	152.052585774633
CRYZL1	1	1	1	1	1	1	44.3927002187412	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CSF1	1	1	1	1	1	1	1	1	199.223843770837	1	1	1	1	1	290.502103647623	1	1	1	1	1	1	1	1	1	147.809703975785	1	1	1	1
CSF1R	1	1	1	1	1	1	531.365628044009	156.801049720807	536.15052815207	572.652186497546	453.696698822623	480.790370436285	274.421558525725	574.709959253559	320.891701428884	391.19867887435	339.543808259297	532.381313079766	1	1	1	1	1	1	1	1	1	1	1
CSF2RA	1	1	1	1	1	1	229.773738450856	122.766309698282	294.782451092241	244.308944702084	191.919544620172	135.111562175069	154.050598667238	260.802950507674	255.997955202975	266.723410662246	132.756704234014	1	1	1	1	1	1	1	1	1	1	1	1
CSF2RB	1	1	1	1	1	1	123.806300192883	1	97.4842755633946	1	155.820553322523	1	108.637175836987	1	149.30072702847	1	104.790480492401	1	1	1	1	1	1	1	1	1	1	1	1
CSF3R	1	1	1	1	1	1	46.1551297236738	409.065020550357	1	37.9795281585699	1	265.142051978089	59.5606657262081	137.747055719607	1	633.926929655705	87.455819196971	165.196163330178	1	1	1	1	1	1	1	1	1	1	1
CSGALNACT2	1	1	1	1	1	1	141.350458639779	206.715851228657	141.555955243521	37.9795281585699	103.12041210843	98.4411403007387	183.331421326749	74.6064572313221	187.876508386318	171.90883521446	208.563186508871	1	1	1	1	1	1	1	1	1	1	1	1
CSNK1D	99.6512259613733	221.852722096085	1	130.624537420273	1	1	91.7264974487482	1	68.1666997629292	615.081624333791	71.7791281137549	109.474137978392	68.2753541310678	1	85.8507846148191	103.323037728762	108.768567319394	1	1	1	1	1	1	120.130077988101	1	1	74.9590407180308	1	92.8439156259819
CSNK1E	1	1	1	1	1	1	1	1	1	90.3912722641616	1	1	1	1	1	1	1	1	1	1	1	1	1	114.558020758057	1	122.061315692971	1	1	78.3351810635724
CSNK1G2	148.771191231682	1	133.77121205078	1	138.309645916338	1	46.9270782044507	1	44.8916679160508	1	58.5401522988024	1	1	1	1	1	32.5106984510119	1	1	1	1	1	1	1	1	1	94.6132984362341	1	1
CSNK1G3	1	1	1	1	1	1	40.3201074973302	1	41.2496044359308	1	35.6361373545917	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99.8344922699369	1	1
CSNK2A2	1	1	1	1	77.8592382919945	1	62.5782398805765	1	44.4544684950235	1	37.0097138146289	1	51.2226409449476	1	47.9821627839259	1	47.345143508639	1	1	1	1	1	1	1	1	1	1	1	1
CSRNP1	1	1	1	1	1	122.880396382653	1	1	1	38.9135420501275	1	1	1	1	1	226.100177091119	1	1	1	66.0721816355077	1	1	1	187.705975709586	1	1	1	1	78.7897547343451
CSRP1	1	1	1	1	1	1	46.990068530711	1	37.4696483739887	112.601387307152	37.7536472788389	1	42.2024884076871	1	1	1	39.6448242510161	1	1	1	1	1	1	181.078219140773	1	100.378634454467	1	1	185.131855406069
CSRP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101.855098297022	1	1	1	1	1	1
CST7	1417.94966860844	1193.41161686829	663.518143477368	1222.53532551364	1	236.266167296458	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CSTA	1	1	1	1	1	1	41.4692890854341	1250.18018792463	51.0113494295797	129.933038044836	77.6460412117259	769.721082173101	1	397.925338024247	42.6725663855778	982.225343593729	1	207.934917619337	123.173844580838	116.866113336868	1	267.048000448974	137.964335112568	1	1	1	1	1	1
CTA.292E10.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	103.249741103205	1	1	1
CTB.61M7.2	1	1	1	1	1	1	1	156.24788741103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CTC.425F1.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	139.969020810793	1	1	1
CTC.526N19.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	158.628594522246	1	1	1	1
CTD.2035E11.3	1	146.496405137287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CTD.2336O2.1	1	1	1	1	1	1	1	1	1	37.9795281585699	1	103.923370506325	1	179.971903242733	1	1	1	1	120.125626743907	108.143440973339	1	1	74.2801811288766	1	1	1	1	1	1
CTD.3252C9.4	1	228.78494328834	1	1	1	194.292080326818	1	308.70437309457	1	303.446817661837	1	153.178975816555	1	158.166523861983	1	485.084551763914	1	1	1	1	1	1	1	82.3803788049649	1	1	1	1	1
CTDSPL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	146.109534994481
CTGF	1	1	1	1	1	1	1	1	1	250.892521533821	1	1	1	1	1	1	1	1	1	1	1	1	1	884.991569916726	185.925417235557	1	1	1	478.630837781773
CTH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	162.316239620861	257.665807428735	221.820323505862	1	166.54952294204	1	1	1	1	1	1
CTNNAL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	578.55973935656	142.65120942008	1	1	1	95.9676777206953
CTNNBIP1	1	1	1	1	1	1	51.8744571402621	1	1	1	1	77.2123796264822	1	1	1	1	1	1	1	1	1	1	47.176871061051	1	1	1	1	1	1
CTNS	1	1	1	1	1	1	1	1	45.2167203724548	1	1	1	43.2257002930163	1	1	1	60.7183086533084	1	1	1	1	1	1	1	1	1	1	1	1
CTSK	1	1	1	1	1	1	1	1	1	1	1	1	91.4561974214689	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CTSO	1	1	1	1	1	1	51.2084370223427	1	44.999955159727	216.891849299173	55.7160327978337	1	57.9363437801781	1	1	1	54.8024508382234	1	1	83.7992676599123	111.250199473523	1	1	93.0673533472793	128.289937934091	1	1	1	72.224760949752
CTSW	339.231910728809	942.616960428031	170.821752366269	692.371779532779	1	144.626278326018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CTTNBP2NL	1	1	1	1	1	1	60.7308961594432	1	55.5194008715144	1	44.09771268433	1	39.2614058393697	159.770893004586	1	1	59.2142237485986	1	1	1	1	1	1	143.095931387225	1	1	1	1	1
CUL4B	1	1	1	1	1	1	1	1	1	37.9795281585699	40.0041545461127	1	1	1	1	1	1	76.3746861441544	1	1	1	1	1	1	143.808775802668	1	1	1	1
CWC25	1	1	85.5064538465417	1	1	1	1	1	45.3948808664936	218.958164597695	35.4169988257748	1	1	1	34.0230718796934	1	50.5800105388069	1	1	1	1	1	1	72.4342887991319	1	1	1	1	1
CWC27	1	1	1	1	1	1	1	1	1	1	44.3765229237846	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CWF19L2	1	139.185117227437	116.639329575661	149.887128407984	110.3089194201	162.538791404233	1	1	1	201.526312870924	36.945947137543	1	1	1	1	1	1	144.955481023707	79.6805975405623	1	1	1	102.061406615785	172.370610468273	89.6090468308604	1	125.394870057491	232.297118409779	115.075788589884
CX3CR1	1	125.019452805456	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CXCL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	178.136166679364	1	1	1	1	1	1	1	1	1	1	1	1	1	465.427311847743
CXCL12	1	1	1	1	1	1	1	1	1	244.308944702084	1	157.834421115587	1	1	1	1	1	715.911029701187	1	1	1	1	1	1	1	1	1	1	120.994583428038
CXCL16	1	1	1	1	1	1	230.134135814457	167.074221384857	479.547728248727	557.22448040431	311.398774154937	358.891955533523	216.517601865214	624.813746799663	469.412128993786	297.776873426185	176.177943848028	543.35724112684	1	1	1	1	1	96.4196707850801	674.785656567144	1	1	1	91.7602367821144
CXCL2	1	1	1	1	1	1	1	452.823544673882	1	199.420635957905	1	285.611778967101	88.3133935977588	412.495912937732	106.106040303439	896.351698045155	49.4525828488123	170.149226608751	318.291627651009	363.387559844376	525.175152336495	544.063112365964	291.541729117949	655.053361828354	168.687280261504	1	1	1	559.159159774934
CXCL3	1	1	1	1	1	1	1	162.030282109923	1	218.467228516225	1	171.159341709035	106.452591110406	374.233950720916	330.735093225391	487.677933966699	1	164.538109436623	1	1	1	1	1	1	1	1	1	1	161.163993069682
CXCL5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	773.175555655396	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CXCL6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	345.41541963262
CXCL8	1	1	1	1	1	1	422.163369045041	916.510393119222	885.857822548421	37.9795281585699	265.646195379985	291.86493669624	2007.26447209524	443.771717400108	6996.83286665872	1564.05416913792	967.704111112594	145.349391936608	1	1	1	1	1	1	1	1	1	1	213.047492456121
CXCR3	202.021737233086	1	223.308211103972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CXCR4	659.710347613516	1234.69728644937	460.494066303842	1579.41112289118	241.051189610752	1115.17623791083	112.080106307443	379.70445738166	69.6307264436019	37.9795281585699	85.7393630353885	483.204373445421	211.42914498296	411.38412456486	129.97290813583	412.860444791566	207.737365160725	298.315049707382	1	1	1	1	1	1	1	389.435091499107	1293.36663101707	1849.45775066521	1
CXCR6	1	185.172843263077	1	424.196411657784	1	194.764306288658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CXorf38	1	1	1	1	1	1	65.2836030818876	1	78.3100298559436	1	63.9950791978934	1	73.6429345163597	1	56.1149230469021	1	66.5119878243928	1	1	1	1	1	1	1	1	1	1	1	1
CYB561A3	1	1	1	1	1	1	141.162260962327	1	139.521913200472	1	185.267063358787	1	261.509580572041	1	261.558594027262	1	184.227976052241	1	1	1	1	1	1	1	1	1	90.0964199860032	233.340753779187	1
CYB5D2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	93.9213333787105	1	1	1	1	98.6144210552707
CYBB	1	1	1	1	1	1	2106.52499096938	731.025259206294	2131.84534213912	1	2231.82613733998	489.331288820395	2007.89138240549	422.218156078092	2258.48335417181	521.272339049364	2090.69907101592	790.503819278155	1	1	1	1	1	1	1	1	116.949919980607	1	1
CYBC1	1	1	69.5367745445602	1	1	1	69.1166272828946	1	65.9341926279986	1	79.1595504115576	1	57.4357707149701	1	60.0960806101265	1	61.1160156403144	1	1	1	1	1	1	1	1	1	120.113087689575	1	1
CYBRD1	1	1	1	1	1	1	1	1	1	71.9830138768413	1	103.329094830324	1	155.931857264506	1	1	1	207.522095383759	1	1	1	1	1	174.078287666561	131.173888960344	1	1	1	79.6883671832125
CYFIP1	1	1	1	1	1	1	322.885935287268	1	216.945557030466	122.141736967653	264.416047296975	125.123204955395	496.100227812204	403.529147790497	183.277758209587	1	536.922934900002	314.924648690923	1	1	1	1	1	96.7103470748656	1	1	1	1	1
CYFIP2	125.147373972638	157.680596665535	125.347652781469	160.988506041576	110.730695565288	113.636368933577	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	155.959194453986	1	1
CYHR1	1	1	1	1	1	1	1	1	40.2053903395437	71.9830138768413	39.1047113525462	1	1	1	1	1	1	1	1	1	1	1	84.0397686697222	98.0601062327937	1	1	1	1	99.6718898559134
CYP1A2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	131.502102980849	159.822868187452	1	1	185.391878681486	1	1	1	1	1	1
CYP1B1	1	1	1	1	1	1	4435.75642990174	315.949750668773	8241.0251517755	1	3018.2137738472	109.723518501412	4341.05229753628	138.194609173656	5567.5194395302	1	3439.00676330208	160.410980556675	1	1	1	1	1	1	1	1	1	1	1
CYP26B1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	173.838969555479	1	1	1	1	1
CYP27A1	1	1	1	1	1	1	598.632855515413	1	1032.07856536684	1	367.32700312943	1	1117.61375910953	230.946197375138	852.049409106342	1	546.200822866905	1	473.048058207744	441.728834185606	658.255178971774	482.009763406686	438.696343339756	1	1	1	1	1	1
CYP2A6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	247.546677264029	367.296705664522	675.315864446737	1	222.518422640065	1	1	1	1	1	1
